"","countyID","countyName","year","yrsSince2009","Median","pop18_24","BA18_24Count","pop25plus","BA25plusCount","totPop18plus","BAtotPop18plus","BApctTotPop18plus"
"267","48329","Midland County",2012,3,"154100",14368,818.976,92166,14930.892,106534,15749.868,14.783888711585
"268","48329","Midland County",2013,4,"160600",15444,1621.62,94338,18678.924,109782,20300.544,18.4916871618298
"269","48329","Midland County",2014,5,"170000",15742,1290.844,97169,17684.758,112911,18975.602,16.8058045717423
"270","48329","Midland County",2015,6,"183000",16659,868,99671,18570,116330,19438,16.7093612997507
"271","48329","Midland County",2016,7,"193600",14787,807,101188,19655,115975,20462,17.6434576417331
"272","48339","Montgomery County",2009,0,"162500",38143,2174.151,285129,57596.058,323272,59770.209,18.489138867579
"273","48339","Montgomery County",2010,1,"167300",37055,1815.695,295218,64652.742,332273,66468.437,20.0041643467871
"274","48339","Montgomery County",2011,2,"171800",38574,2198.718,303929,61697.587,342503,63896.305,18.6556920669308
"275","48339","Montgomery County",2012,3,"173200",38806,2561.196,314999,68669.782,353805,71230.978,20.1328353188904
"276","48339","Montgomery County",2013,4,"177400",41392,2028.208,323073,71076.06,364465,73104.268,20.0579666085907
"277","48339","Montgomery County",2014,5,"185400",44632,3302.768,335428,76813.012,380060,80115.78,21.0797716150082
"278","48339","Montgomery County",2015,6,"193800",46104,4472,347910,74689,394014,79161,20.0909104752623
"279","48339","Montgomery County",2016,7,"207900",46424,4056,361549,76700,407973,80756,19.7944471815537
"280","48347","Nacogdoches County",2011,2,"102100",13220,647.78,36970,5249.74,50190,5897.52,11.7503885236103
"281","48347","Nacogdoches County",2012,3,"109700",14077,844.62,36248,5255.96,50325,6100.58,12.1223646299056
"282","48347","Nacogdoches County",2013,4,"127700",13025,742.425,37013,4663.638,50038,5406.063,10.8039150245813
"283","48347","Nacogdoches County",2014,5,"134000",13461,848.043,36579,5340.534,50040,6188.577,12.3672601918465
"284","48347","Nacogdoches County",2015,6,"134300",12492,459,37782,5597,50274,6056,12.0459879858376
"285","48347","Nacogdoches County",2016,7,"138300",13332,505,36960,6410,50292,6915,13.7497017418277
"286","48355","Nueces County",2009,0,"112700",32790,1639.5,203755,24654.355,236545,26293.855,11.1157940349616
"287","48355","Nueces County",2010,1,"119500",34392,2407.44,217633,27639.391,252025,30046.831,11.9221628806666
"288","48355","Nueces County",2011,2,"122100",35669,1498.098,219422,29621.97,255091,31120.068,12.1995946544566
"289","48355","Nueces County",2012,3,"124300",36187,2894.96,223585,27277.37,259772,30172.33,11.6149277058343
"290","48355","Nueces County",2013,4,"126100",36152,3615.2,226434,27624.948,262586,31240.148,11.8971110417159
"291","48355","Nueces County",2014,5,"126900",36469,3829.245,229856,30570.848,266325,34400.093,12.9165842485685
"292","48355","Nueces County",2015,6,"128500",37027,2288,232449,31870,269476,34158,12.6757113806053
"293","48355","Nueces County",2016,7,"133700",37143,2889,233620,33542,270763,36431,13.4549402983421
"294","48361","Orange County",2009,0,"85800",6817,620.347,54268,5372.532,61085,5992.879,9.81072112629942
"295","48361","Orange County",2010,1,"90800",6577,0,54554,4473.428,61131,4473.428,7.3177733065057
"296","48361","Orange County",2011,2,"97100",6748,53.984,55315,4646.46,62063,4700.444,7.57366546895896
"297","48361","Orange County",2012,3,"103800",8135,471.83,54140,4168.78,62275,4640.61,7.45180248896026
"298","48361","Orange County",2013,4,"114500",7408,125.936,55273,7185.49,62681,7311.426,11.6645012045117
"299","48361","Orange County",2014,5,"123900",6695,13.39,56064,5606.4,62759,5619.79,8.95455631861566
"300","48361","Orange County",2015,6,"121800",7872,178,55472,6858,63344,7036,11.1076029300328
"301","48361","Orange County",2016,7,"122600",7028,346,56658,6853,63686,7199,11.3038972458625
"302","48367","Parker County",2009,0,"150700",11461,206.298,73301,11508.257,84762,11714.555,13.8205268870484
"303","48367","Parker County",2010,1,"157200",11108,322.132,77122,11876.788,88230,12198.92,13.8262722430012
"304","48367","Parker County",2011,2,"160000",9547,85.923,79371,13096.215,88918,13182.138,14.8250500461099
"305","48367","Parker County",2012,3,"164400",11232,550.368,79458,13825.692,90690,14376.06,15.8518690043004
"306","48367","Parker County",2013,4,"165900",10345,434.49,81036,15558.912,91381,15993.402,17.5018898895832
"307","48367","Parker County",2014,5,"169900",11171,759.628,81970,16230.06,93141,16989.688,18.2408262741435
"308","48367","Parker County",2015,6,"177800",10762,1038,84438,15536,95200,16574,17.4096638655462
"309","48367","Parker County",2016,7,"189000",10011,745,87198,12799,97209,13544,13.932866298388
"310","48375","Potter County",2009,0,"85100",11259,281.475,76673,8050.665,87932,8332.14,9.47566301232771
"311","48375","Potter County",2010,1,"89800",12334,185.01,75484,8982.596,87818,9167.606,10.439324512059
"312","48375","Potter County",2011,2,"90600",12470,224.46,75635,7714.77,88105,7939.23,9.01110039157823
"313","48375","Potter County",2012,3,"92100",12383,520.086,75915,8502.48,88298,9022.566,10.2183129855716
"314","48375","Potter County",2013,4,"93700",12337,444.132,75892,8575.796,88229,9019.928,10.2233143297555
"315","48375","Potter County",2014,5,"94600",11681,490.602,76557,6660.459,88238,7151.061,8.10428726852376
"316","48375","Potter County",2015,6,"94400",11569,316,76845,8809,88414,9125,10.3207636799602
"317","48375","Potter County",2016,7,"96600",11258,391,76399,7601,87657,7992,9.11735514562442
"318","48381","Randall County",2009,0,"128500",18125,1685.625,69123,13962.846,87248,15648.471,17.93562144691
"319","48381","Randall County",2010,1,"133400",13217,1057.36,77797,16959.746,91014,18017.106,19.7959720482563
"320","48381","Randall County",2011,2,"140400",14330,888.46,78942,16735.704,93272,17624.164,18.8954498670555
"321","48381","Randall County",2012,3,"142200",14742,1194.102,79881,16056.081,94623,17250.183,18.2304334041406
"322","48381","Randall County",2013,4,"146700",13294,1156.578,82046,16573.292,95340,17729.87,18.5964652821481
"323","48381","Randall County",2014,5,"151500",12865,656.115,83972,17130.288,96837,17786.403,18.3673626816196
"324","48381","Randall County",2015,6,"153800",13455,952,85263,18053,98718,19005,19.2518081808789
"325","48381","Randall County",2016,7,"155500",13706,1110,86683,18212,100389,19322,19.2471286694757
"326","48397","Rockwall County",2009,0,"184100",5643,727.947,51737,11278.666,57380,12006.613,20.9247350993377
"327","48397","Rockwall County",2010,1,"188800",4661,316.948,50808,14023.008,55469,14339.956,25.8521985253024
"328","48397","Rockwall County",2011,2,"192700",6220,0,51399,12849.75,57619,12849.75,22.3012374390392
"329","48397","Rockwall County",2012,3,"193800",5799,527.709,53501,11502.715,59300,12030.424,20.2873929173693
"330","48397","Rockwall County",2013,4,"189600",6249,868.611,54866,13387.304,61115,14255.915,23.3263765033134
"331","48397","Rockwall County",2014,5,"189400",6210,242.19,57298,13923.414,63508,14165.604,22.3052276878503
"332","48397","Rockwall County",2015,6,"196200",7025,687,58889,15918,65914,16605,25.1919167399945
"333","48397","Rockwall County",2016,7,"208100",8257,1333,60013,15136,68270,16469,24.1233338215907
"334","48409","San Patricio County",2009,0,"103400",6643,106.288,42317,4104.749,48960,4211.037,8.60097426470588
"335","48409","San Patricio County",2010,1,"103500",6148,55.332,40253,4669.348,46401,4724.68,10.1822805542984
"336","48409","San Patricio County",2011,2,"109900",6310,151.44,40352,4358.016,46662,4509.456,9.66408640864086
"337","48409","San Patricio County",2012,3,"110200",6454,180.712,41374,4758.01,47828,4938.722,10.3260056870452
"338","48409","San Patricio County",2013,4,"107200",6402,70.422,41566,3491.544,47968,3561.966,7.42571297531688
"339","48409","San Patricio County",2014,5,"113100",6388,319.4,42227,3167.025,48615,3486.425,7.17150056566903
"340","48409","San Patricio County",2015,6,"120300",6787,242,42289,5630,49076,5872,11.9651153313228
"341","48409","San Patricio County",2016,7,"119900",6621,282,42902,4699,49523,4981,10.0579528703835
"342","48423","Smith County",2009,0,"124600",22102,839.876,129790,21545.14,151892,22385.016,14.7374555605298
"343","48423","Smith County",2010,1,"129700",22635,1312.83,133641,23387.175,156276,24700.005,15.8053731859019
"344","48423","Smith County",2011,2,"130400",22904,3023.328,136073,21499.534,158977,24522.862,15.425414997138
"345","48423","Smith County",2012,3,"130500",23833,1978.139,136386,23322.006,160219,25300.145,15.7909767256068
"346","48423","Smith County",2013,4,"133100",22361,1431.104,139510,24553.76,161871,25984.864,16.0528223091227
"347","48423","Smith County",2014,5,"138500",23372,1729.528,140883,24513.642,164255,26243.17,15.9770904995282
"348","48423","Smith County",2015,6,"143600",23526,2607,144118,23792,167644,26399,15.7470592445897
"349","48423","Smith County",2016,7,"149700",22159,995,147441,25637,169600,26632,15.7028301886792
"350","48439","Tarrant County",2009,0,"139100",166102,14118.67,1116405,212116.95,1282507,226235.62,17.6401080072078
"351","48439","Tarrant County",2010,1,"142700",173595,14755.575,1135064,228147.864,1308659,242903.439,18.5612477352771
"352","48439","Tarrant County",2011,2,"143500",175241,13668.798,1159435,235365.305,1334676,249034.103,18.6587683452763
"353","48439","Tarrant County",2012,3,"143400",179864,13849.528,1183061,235429.139,1362925,249278.667,18.2899768512574
"354","48439","Tarrant County",2013,4,"143900",181978,16014.064,1207439,253562.19,1389417,269576.254,19.402112828618
"355","48439","Tarrant County",2014,5,"145400",183873,18203.427,1234531,245671.669,1418404,263875.096,18.603662708227
"356","48439","Tarrant County",2015,6,"148500",186699,16012,1262323,265390,1449022,281402,19.4201330276559
"357","48439","Tarrant County",2016,7,"156000",188971,19470,1288602,262956,1477573,282426,19.1141825141634
"358","48441","Taylor County",2009,0,"94200",18115,1086.9,77917,13090.056,96032,14176.956,14.762741586138
"359","48441","Taylor County",2010,1,"103600",19650,3085.05,79927,12308.758,99577,15393.808,15.4592004177672
"360","48441","Taylor County",2011,2,"104100",18822,865.812,81615,13221.63,100437,14087.442,14.0261477344007
"361","48441","Taylor County",2012,3,"108600",18702,1814.094,82040,13208.44,100742,15022.534,14.9118877925791
"362","48441","Taylor County",2013,4,"109600",20356,1221.36,81096,14272.896,101452,15494.256,15.2724993100185
"363","48441","Taylor County",2014,5,"114300",19659,1847.946,82175,14216.275,101834,16064.221,15.7749091658974
"364","48441","Taylor County",2015,6,"120900",20127,971,82234,12612,102361,13583,13.2697023280351
"365","48441","Taylor County",2016,7,"127100",18949,1587,84075,12749,103024,14336,13.9152042242584
"366","48451","Tom Green County",2009,0,"89500",14061,1265.49,68660,10436.32,82721,11701.81,14.1461176726587
"367","48451","Tom Green County",2010,1,"98800",15491,1254.771,69256,9972.864,84747,11227.635,13.2484158731283
"368","48451","Tom Green County",2011,2,"101100",15463,1082.41,70099,11075.642,85562,12158.052,14.2096397933662
"369","48451","Tom Green County",2012,3,"111800",15295,672.98,72432,7895.088,87727,8568.068,9.76674000022798
"370","48451","Tom Green County",2013,4,"115500",14788,931.644,73159,11632.281,87947,12563.925,14.2857914425734
"371","48451","Tom Green County",2014,5,"122400",15410,862.96,73855,10413.555,89265,11276.515,12.6326275695961
"372","48451","Tom Green County",2015,6,"125000",15142,2689,75367,12505,90509,15194,16.7872808229016
"373","48451","Tom Green County",2016,7,"131400",14813,555,75857,12911,90670,13466,14.8516598654461
"374","48453","Travis County",2009,0,"194100",102985,13902.975,676718,189481.04,779703,203384.015,26.0848060094677
"375","48453","Travis County",2010,1,"202700",130489,16180.636,653758,179129.692,784247,195310.328,24.9041855435851
"376","48453","Travis County",2011,2,"212000",127342,20374.72,681678,191551.518,809020,211926.238,26.1954263182616
"377","48453","Travis County",2012,3,"217100",124475,18048.875,711001,206901.291,835476,224950.166,26.924790897644
"378","48453","Travis County",2013,4,"220500",117803,14843.178,741747,218073.618,859550,232916.796,27.0975273108022
"379","48453","Travis County",2014,5,"226000",115430,15121.33,770506,218053.198,885936,233174.528,26.3195680049123
"380","48453","Travis County",2015,6,"238500",113511,15241,795105,243554,908616,258795,28.4823291687578
"381","48453","Travis County",2016,7,"256600",113223,20175,816263,247133,929486,267308,28.7586902868897
"382","48469","Victoria County",2009,0,"100300",9128,976.696,54463,7733.746,63591,8710.442,13.6976018618987
"383","48469","Victoria County",2010,1,"107300",7667,191.675,55977,5429.769,63644,5621.444,8.83263779774998
"384","48469","Victoria County",2011,2,"113800",7895,584.23,56526,5935.23,64421,6519.46,10.120085065429
"385","48469","Victoria County",2012,3,"117100",8103,429.459,57533,6731.361,65636,7160.82,10.9098970077397
"386","48469","Victoria County",2013,4,"118400",8644,103.728,57928,5966.584,66572,6070.312,9.11841615093433
"387","48469","Victoria County",2014,5,"127400",8396,654.888,59285,8655.61,67681,9310.498,13.756442723955
"388","48469","Victoria County",2015,6,"129400",8945,84,59641,8855,68586,8939,13.0332720963462
"389","48469","Victoria County",2016,7,"134500",8697,240,60364,7895,69061,8135,11.7794413634323
"390","48471","Walker County",2010,1,"119800",12360,358.44,44431,5820.461,56791,6178.901,10.880070785864
"391","48471","Walker County",2011,2,"117400",14102,239.734,44390,5104.85,58492,5344.584,9.13729056965055
"392","48471","Walker County",2012,3,"117000",13037,795.257,44334,4610.736,57371,5405.993,9.4228669536874
"393","48471","Walker County",2013,4,"128500",12626,1300.478,45338,5848.602,57964,7149.08,12.3336553723
"394","48471","Walker County",2014,5,"142800",14610,978.87,44320,5805.92,58930,6784.79,11.513303919905
"395","48471","Walker County",2015,6,"149000",14743,1556,44958,7784,59701,9340,15.6446290681898
"396","48471","Walker County",2016,7,"156800",14803,1107,45665,6234,60468,7341,12.1403056161937
"397","48479","Webb County",2009,0,"117100",24412,976.48,126016,17768.256,150428,18744.736,12.4609354641423
"398","48479","Webb County",2010,1,"122000",27334,1257.364,136214,18252.676,163548,19510.04,11.9292440139898
"399","48479","Webb County",2011,2,"124000",28236,1750.632,138909,14029.809,167145,15780.441,9.44116844655838
"400","48479","Webb County",2012,3,"124400",29095,1512.94,140289,16834.68,169384,18347.62,10.8319676002456
"401","48479","Webb County",2013,4,"124100",29449,736.225,142894,16575.704,172343,17311.929,10.045043314785
"402","48479","Webb County",2014,5,"123800",30949,804.674,145097,17411.64,176046,18216.314,10.3474739556707
"403","48479","Webb County",2015,6,"123900",30873,1558,147672,18454,178545,20012,11.2083788400683
"404","48479","Webb County",2016,7,"127000",30675,967,148275,18263,178950,19230,10.7460184409053
"405","48485","Wichita County",2009,0,"89700",17726,1311.724,79628,9236.848,97354,10548.572,10.8352733323746
"406","48485","Wichita County",2010,1,"92800",18548,2392.692,82886,10277.864,101434,12670.556,12.4914289094386
"407","48485","Wichita County",2011,2,"95200",18449,1014.695,82161,10927.413,100610,11942.108,11.8697028128417
"408","48485","Wichita County",2012,3,"95500",18333,733.32,83324,11248.74,101657,11982.06,11.7867534945946
"409","48485","Wichita County",2013,4,"96700",18105,1430.295,83552,11530.176,101657,12960.471,12.7492164828787
"410","48485","Wichita County",2014,5,"97300",18238,1021.328,84329,13492.64,102567,14513.968,14.1507190421871
"411","48485","Wichita County",2015,6,"98000",18522,1180,84077,12360,102599,13540,13.1970097174436
"412","48485","Wichita County",2016,7,"101000",18346,487,84259,13547,102605,14034,13.6776960187125
"413","48491","Williamson County",2009,0,"169800",33069,3736.797,261963,63918.972,295032,67655.769,22.9316714797039
"414","48491","Williamson County",2010,1,"173200",32003,3680.345,272167,68586.084,304170,72266.429,23.7585656047605
"415","48491","Williamson County",2011,2,"177000",34521,1622.487,282712,76897.664,317233,78520.151,24.7515709273625
"416","48491","Williamson County",2012,3,"178200",36012,2844.948,293300,79484.3,329312,82329.248,25.0003789719172
"417","48491","Williamson County",2013,4,"179600",37221,2419.365,303628,78943.28,340849,81362.645,23.8705834548436
"418","48491","Williamson County",2014,5,"185900",39412,3547.08,317088,83077.056,356500,86624.136,24.298495371669
"419","48491","Williamson County",2015,6,"196200",40083,4605,332667,88275,372750,92880,24.9175050301811
"420","48491","Williamson County",2016,7,"210700",41753,5034,347601,97016,389354,102050,26.2100813141768
